zone_id,date,traffic_congestion
Z048,2025-03-05,M
Z048,2025-03-06,M
Z048,2025-03-07,M
Z048,2025-03-08,H
Z048,2025-03-09,H
Z048,2025-03-10,M
Z048,2025-03-11,
Z048,2025-03-12,M
Z048,2025-03-13,M
Z048,2025-03-14,M
Z048,2025-03-15,H
Z048,2025-03-16,L
Z048,2025-03-17,M
Z048,2025-03-18,M
Z048,2025-03-19,M
Z048,2025-03-20,M
Z048,2025-03-21,
Z048,2025-03-22,L
Z048,2025-03-23,H
Z048,2025-03-24,L
Z048,2025-03-25,M
Z048,2025-03-26,
Z048,2025-03-27,M
Z048,2025-03-28,H
Z048,2025-03-29,M
Z048,2025-03-30,H
Z048,2025-03-31,M
Z049,2025-01-01,M
Z049,2025-01-02,H
Z049,2025-01-03,M
Z049,2025-01-04,H
Z049,2025-01-05,L
Z049,2025-01-06,
Z049,2025-01-07,L
Z049,2025-01-08,H
Z049,2025-01-09,H
Z049,2025-01-10,M
Z049,2025-01-11,M
Z049,2025-01-12,M
Z049,2025-01-13,M
Z049,2025-01-14,L
Z049,2025-01-15,L
Z049,2025-01-16,M
Z049,2025-01-17,M
Z049,2025-01-18,H
Z049,2025-01-19,
Z049,2025-01-20,L
Z049,2025-01-21,L
Z049,2025-01-22,L
Z049,2025-01-23,L
Z049,2025-01-24,M
Z049,2025-01-25,M
Z049,2025-01-26,
Z049,2025-01-27,M
Z049,2025-01-28,H
Z049,2025-01-29,L
Z049,2025-01-30,L
Z049,2025-01-31,L
Z049,2025-02-01,M
Z049,2025-02-02,L
Z049,2025-02-03,L
Z049,2025-02-04,L
Z049,2025-02-05,H
Z049,2025-02-06,
Z049,2025-02-07,L
Z049,2025-02-08,L
Z049,2025-02-09,M
Z049,2025-02-10,
Z049,2025-02-11,L
Z049,2025-02-12,L
Z049,2025-02-13,M
Z049,2025-02-14,H
Z049,2025-02-15,M
Z049,2025-02-16,L
Z049,2025-02-17,L
Z049,2025-02-18,L
Z049,2025-02-19,L
Z049,2025-02-20,M
Z049,2025-02-21,L
Z049,2025-02-22,M
Z049,2025-02-23,M
Z049,2025-02-24,M
Z049,2025-02-25,H
Z049,2025-02-26,H
Z049,2025-02-27,M
Z049,2025-02-28,H
Z049,2025-03-01,L
Z049,2025-03-02,L
Z049,2025-03-03,M
Z049,2025-03-04,H
Z049,2025-03-05,H
Z049,2025-03-06,L
Z049,2025-03-07,L
Z049,2025-03-08,
Z049,2025-03-09,H
Z049,2025-03-10,H
Z049,2025-03-11,H
Z049,2025-03-12,M
Z049,2025-03-13,L
Z049,2025-03-14,L
Z049,2025-03-15,L
Z049,2025-03-16,L
Z049,2025-03-17,M
Z049,2025-03-18,L
Z049,2025-03-19,L
Z049,2025-03-20,
Z049,2025-03-21,H
Z049,2025-03-22,M
Z049,2025-03-23,L
Z049,2025-03-24,
Z049,2025-03-25,
Z049,2025-03-26,L
Z049,2025-03-27,M
Z049,2025-03-28,
Z049,2025-03-29,M
Z049,2025-03-30,H
Z049,2025-03-31,H
Z050,2025-01-01,L
Z050,2025-01-02,M
Z050,2025-01-03,M
Z050,2025-01-04,M
Z050,2025-01-05,H
Z050,2025-01-06,M
Z050,2025-01-07,M
Z050,2025-01-08,L
Z050,2025-01-09,L
Z050,2025-01-10,L
Z050,2025-01-11,M
Z050,2025-01-12,M
Z050,2025-01-13,
Z050,2025-01-14,H
Z050,2025-01-15,L
Z050,2025-01-16,H
Z050,2025-01-17,L
Z050,2025-01-18,H
Z050,2025-01-19,M
Z050,2025-01-20,L
Z050,2025-01-21,L
Z050,2025-01-22,M
Z050,2025-01-23,M
Z050,2025-01-24,L
Z050,2025-01-25,M
Z050,2025-01-26,H
Z050,2025-01-27,L
Z050,2025-01-28,M
Z050,2025-01-29,M
Z050,2025-01-30,
Z050,2025-01-31,L
Z050,2025-02-01,H
Z050,2025-02-02,L
Z050,2025-02-03,L
Z050,2025-02-04,H
Z050,2025-02-05,M
Z050,2025-02-06,L
Z050,2025-02-07,L
Z050,2025-02-08,M
Z050,2025-02-09,M
Z050,2025-02-10,L
Z050,2025-02-11,H
Z050,2025-02-12,L
Z050,2025-02-13,H
Z050,2025-02-14,L
Z050,2025-02-15,L
Z050,2025-02-16,L
Z050,2025-02-17,L
Z050,2025-02-18,L
Z050,2025-02-19,H
Z050,2025-02-20,L
Z050,2025-02-21,H
Z050,2025-02-22,H
Z050,2025-02-23,L
Z050,2025-02-24,L
Z050,2025-02-25,M
Z050,2025-02-26,M
Z050,2025-02-27,L
Z050,2025-02-28,L
Z050,2025-03-01,H
Z050,2025-03-02,L
Z050,2025-03-03,M
Z050,2025-03-04,L
Z050,2025-03-05,M
Z050,2025-03-06,L
Z050,2025-03-07,
Z050,2025-03-08,H
Z050,2025-03-09,H
Z050,2025-03-10,H
Z050,2025-03-11,L
Z050,2025-03-12,L
Z050,2025-03-13,L
Z050,2025-03-14,M
Z050,2025-03-15,L
Z050,2025-03-16,
Z050,2025-03-17,M
Z050,2025-03-18,L
Z050,2025-03-19,M
Z050,2025-03-20,M
Z050,2025-03-21,M
Z050,2025-03-22,L
Z050,2025-03-23,M
Z050,2025-03-24,M
Z050,2025-03-25,M
Z050,2025-03-26,M
Z050,2025-03-27,L
Z050,2025-03-28,L
Z050,2025-03-29,M
Z050,2025-03-30,L
Z050,2025-03-31,H
Z051,2025-01-01,M
Z051,2025-01-02,H
Z051,2025-01-03,L
Z051,2025-01-04,H
Z051,2025-01-05,M
Z051,2025-01-06,L
Z051,2025-01-07,L
Z051,2025-01-08,L
Z051,2025-01-09,H
Z051,2025-01-10,L
Z051,2025-01-11,L
Z051,2025-01-12,M
Z051,2025-01-13,M
Z051,2025-01-14,L
Z051,2025-01-15,L
Z051,2025-01-16,
Z051,2025-01-17,M
Z051,2025-01-18,M
Z051,2025-01-19,L
Z051,2025-01-20,M
Z051,2025-01-21,M
Z051,2025-01-22,M
Z051,2025-01-23,L
Z051,2025-01-24,M
Z051,2025-01-25,
Z051,2025-01-26,M
Z051,2025-01-27,M
Z051,2025-01-28,L
Z051,2025-01-29,M
Z051,2025-01-30,H
Z051,2025-01-31,H
Z051,2025-02-01,L
Z051,2025-02-02,M
Z051,2025-02-03,M
Z051,2025-02-04,L
Z051,2025-02-05,L
Z051,2025-02-06,M
Z051,2025-02-07,L
Z051,2025-02-08,L
Z051,2025-02-09,L
Z051,2025-02-10,M
Z051,2025-02-11,M
Z051,2025-02-12,L
Z051,2025-02-13,H
Z051,2025-02-14,M
Z051,2025-02-15,L
Z051,2025-02-16,
Z051,2025-02-17,H
Z051,2025-02-18,L
Z051,2025-02-19,
Z051,2025-02-20,M
Z051,2025-02-21,L
Z051,2025-02-22,L
Z051,2025-02-23,H
Z051,2025-02-24,H
Z051,2025-02-25,M
Z051,2025-02-26,L
Z051,2025-02-27,L
Z051,2025-02-28,L
Z051,2025-03-01,H
Z051,2025-03-02,L
Z051,2025-03-03,L
Z051,2025-03-04,H
Z051,2025-03-05,H
Z051,2025-03-06,M
Z051,2025-03-07,L
Z051,2025-03-08,M
Z051,2025-03-09,M
Z051,2025-03-10,
Z051,2025-03-11,M
Z051,2025-03-12,M
Z051,2025-03-13,M
Z051,2025-03-14,L
Z051,2025-03-15,H
Z051,2025-03-16,M
Z051,2025-03-17,M
Z051,2025-03-18,H
Z051,2025-03-19,L
Z051,2025-03-20,
Z051,2025-03-21,H
Z051,2025-03-22,M
Z051,2025-03-23,L
Z051,2025-03-24,M
Z051,2025-03-25,
Z051,2025-03-26,M
Z051,2025-03-27,
Z051,2025-03-28,L
Z051,2025-03-29,M
Z051,2025-03-30,L
Z051,2025-03-31,H
Z052,2025-01-01,M
Z052,2025-01-02,L
Z052,2025-01-03,M
Z052,2025-01-04,
Z052,2025-01-05,H
Z052,2025-01-06,H
Z052,2025-01-07,H
Z052,2025-01-08,H
Z052,2025-01-09,
Z052,2025-01-10,H
Z052,2025-01-11,H
Z052,2025-01-12,L
Z052,2025-01-13,H
Z052,2025-01-14,M
Z052,2025-01-15,L
Z052,2025-01-16,L
Z052,2025-01-17,H
Z052,2025-01-18,L
Z052,2025-01-19,L
Z052,2025-01-20,M
Z052,2025-01-21,M
Z052,2025-01-22,L
Z052,2025-01-23,L
Z052,2025-01-24,M
Z052,2025-01-25,L
Z052,2025-01-26,M
Z052,2025-01-27,L
Z052,2025-01-28,M
Z052,2025-01-29,M
Z052,2025-01-30,M
Z052,2025-01-31,M
Z052,2025-02-01,L
Z052,2025-02-02,
Z052,2025-02-03,M
Z052,2025-02-04,L
Z052,2025-02-05,
Z052,2025-02-06,M
Z052,2025-02-07,L
Z052,2025-02-08,M
Z052,2025-02-09,M
Z052,2025-02-10,L
Z052,2025-02-11,H
Z052,2025-02-12,M
Z052,2025-02-13,H
Z052,2025-02-14,M
Z052,2025-02-15,H
Z052,2025-02-16,M
Z052,2025-02-17,M
Z052,2025-02-18,L
Z052,2025-02-19,M
Z052,2025-02-20,L
Z052,2025-02-21,L
Z052,2025-02-22,H
Z052,2025-02-23,L
Z052,2025-02-24,H
Z052,2025-02-25,
Z052,2025-02-26,
Z052,2025-02-27,M
Z052,2025-02-28,H
Z052,2025-03-01,M
Z052,2025-03-02,L
Z052,2025-03-03,L
Z052,2025-03-04,L
Z052,2025-03-05,L
Z052,2025-03-06,L
Z052,2025-03-07,H
Z052,2025-03-08,L
Z052,2025-03-09,M
Z052,2025-03-10,L
Z052,2025-03-11,L
Z052,2025-03-12,M
Z052,2025-03-13,M
Z052,2025-03-14,M
Z052,2025-03-15,M
Z052,2025-03-16,M
Z052,2025-03-17,
Z052,2025-03-18,H
Z052,2025-03-19,H
Z052,2025-03-20,M
Z052,2025-03-21,M
Z052,2025-03-22,H
Z052,2025-03-23,
Z052,2025-03-24,M
Z052,2025-03-25,M
Z052,2025-03-26,M
Z052,2025-03-27,L
Z052,2025-03-28,H
Z052,2025-03-29,L
Z052,2025-03-30,M
Z052,2025-03-31,
Z053,2025-01-01,M
Z053,2025-01-02,M
Z053,2025-01-03,M
Z053,2025-01-04,
Z053,2025-01-05,L
Z053,2025-01-06,M
Z053,2025-01-07,M
Z053,2025-01-08,M
Z053,2025-01-09,H
Z053,2025-01-10,M
Z053,2025-01-11,L
Z053,2025-01-12,M
Z053,2025-01-13,L
Z053,2025-01-14,L
Z053,2025-01-15,H
Z053,2025-01-16,M
Z053,2025-01-17,
Z053,2025-01-18,H
Z053,2025-01-19,M
Z053,2025-01-20,L
Z053,2025-01-21,M
Z053,2025-01-22,L
Z053,2025-01-23,M
Z053,2025-01-24,M
Z053,2025-01-25,L
Z053,2025-01-26,M
Z053,2025-01-27,L
Z053,2025-01-28,
Z053,2025-01-29,L
Z053,2025-01-30,M
Z053,2025-01-31,H
Z053,2025-02-01,M
Z053,2025-02-02,L
Z053,2025-02-03,M
Z053,2025-02-04,M
Z053,2025-02-05,L
Z053,2025-02-06,M
Z053,2025-02-07,L
Z053,2025-02-08,M
Z053,2025-02-09,L
Z053,2025-02-10,M
Z053,2025-02-11,L
Z053,2025-02-12,L
Z053,2025-02-13,H
Z053,2025-02-14,M
Z053,2025-02-15,M
Z053,2025-02-16,L
Z053,2025-02-17,M
Z053,2025-02-18,M
Z053,2025-02-19,M
Z053,2025-02-20,L
Z053,2025-02-21,H
Z053,2025-02-22,H
Z053,2025-02-23,M
Z053,2025-02-24,M
Z053,2025-02-25,M
Z053,2025-02-26,H
Z053,2025-02-27,M
Z053,2025-02-28,H
Z053,2025-03-01,L
Z053,2025-03-02,M
Z053,2025-03-03,M
Z053,2025-03-04,M
Z053,2025-03-05,H
Z053,2025-03-06,L
Z053,2025-03-07,
Z053,2025-03-08,L
Z053,2025-03-09,L
Z053,2025-03-10,H
Z053,2025-03-11,M
Z053,2025-03-12,L
Z053,2025-03-13,M
Z053,2025-03-14,
Z053,2025-03-15,M
Z053,2025-03-16,L
Z053,2025-03-17,M
Z053,2025-03-18,M
Z053,2025-03-19,M
Z053,2025-03-20,L
Z053,2025-03-21,H
Z053,2025-03-22,M
Z053,2025-03-23,M
Z053,2025-03-24,L
Z053,2025-03-25,M
Z053,2025-03-26,M
Z053,2025-03-27,M
Z053,2025-03-28,M
Z053,2025-03-29,M
Z053,2025-03-30,H
Z053,2025-03-31,L
Z054,2025-01-01,L
Z054,2025-01-02,L
Z054,2025-01-03,M
Z054,2025-01-04,M
Z054,2025-01-05,L
Z054,2025-01-06,M
Z054,2025-01-07,L
Z054,2025-01-08,
Z054,2025-01-09,L
Z054,2025-01-10,L
Z054,2025-01-11,
Z054,2025-01-12,M
Z054,2025-01-13,M
Z054,2025-01-14,H
Z054,2025-01-15,M
Z054,2025-01-16,M
Z054,2025-01-17,
Z054,2025-01-18,L
Z054,2025-01-19,H
Z054,2025-01-20,M
Z054,2025-01-21,M
Z054,2025-01-22,M
Z054,2025-01-23,L
Z054,2025-01-24,
Z054,2025-01-25,L
Z054,2025-01-26,L
Z054,2025-01-27,M
Z054,2025-01-28,M
Z054,2025-01-29,H
Z054,2025-01-30,M
Z054,2025-01-31,H
Z054,2025-02-01,M
Z054,2025-02-02,M
Z054,2025-02-03,H
Z054,2025-02-04,M
Z054,2025-02-05,L
Z054,2025-02-06,M
Z054,2025-02-07,H
Z054,2025-02-08,M
Z054,2025-02-09,L
Z054,2025-02-10,M
Z054,2025-02-11,M
Z054,2025-02-12,M
Z054,2025-02-13,M
Z054,2025-02-14,M
Z054,2025-02-15,L
Z054,2025-02-16,L
Z054,2025-02-17,M
Z054,2025-02-18,M
Z054,2025-02-19,H
Z054,2025-02-20,L
Z054,2025-02-21,M
Z054,2025-02-22,M
Z054,2025-02-23,L
Z054,2025-02-24,H
Z054,2025-02-25,L
Z054,2025-02-26,L
Z054,2025-02-27,L
Z054,2025-02-28,H
Z054,2025-03-01,L
Z054,2025-03-02,M
Z054,2025-03-03,M
Z054,2025-03-04,M
Z054,2025-03-05,L
Z054,2025-03-06,L
Z054,2025-03-07,
Z054,2025-03-08,L
Z054,2025-03-09,M
Z054,2025-03-10,M
Z054,2025-03-11,L
Z054,2025-03-12,L
Z054,2025-03-13,H
Z054,2025-03-14,M
Z054,2025-03-15,H
Z054,2025-03-16,M
Z054,2025-03-17,M
Z054,2025-03-18,L
Z054,2025-03-19,
Z054,2025-03-20,L
Z054,2025-03-21,M
Z054,2025-03-22,M
Z054,2025-03-23,H
Z054,2025-03-24,L
Z054,2025-03-25,M
Z054,2025-03-26,L
Z054,2025-03-27,L
Z054,2025-03-28,L
Z054,2025-03-29,M
Z054,2025-03-30,L
Z054,2025-03-31,M
Z055,2025-01-01,M
Z055,2025-01-02,M
Z055,2025-01-03,M
Z055,2025-01-04,H
Z055,2025-01-05,M
Z055,2025-01-06,M
Z055,2025-01-07,M
Z055,2025-01-08,H
Z055,2025-01-09,H
Z055,2025-01-10,L
Z055,2025-01-11,L
Z055,2025-01-12,L
Z055,2025-01-13,L
Z055,2025-01-14,
Z055,2025-01-15,
Z055,2025-01-16,L
Z055,2025-01-17,M
Z055,2025-01-18,M
Z055,2025-01-19,M
Z055,2025-01-20,L
Z055,2025-01-21,M
Z055,2025-01-22,L
Z055,2025-01-23,M
Z055,2025-01-24,M
Z055,2025-01-25,L
Z055,2025-01-26,L
Z055,2025-01-27,M
Z055,2025-01-28,L
Z055,2025-01-29,L
Z055,2025-01-30,L
Z055,2025-01-31,
Z055,2025-02-01,L
Z055,2025-02-02,M
Z055,2025-02-03,M
Z055,2025-02-04,L
Z055,2025-02-05,L
Z055,2025-02-06,M
Z055,2025-02-07,H
Z055,2025-02-08,H
Z055,2025-02-09,M
Z055,2025-02-10,
Z055,2025-02-11,M
Z055,2025-02-12,M
Z055,2025-02-13,H
Z055,2025-02-14,H
Z055,2025-02-15,H
Z055,2025-02-16,H
Z055,2025-02-17,L
Z055,2025-02-18,L
Z055,2025-02-19,L
Z055,2025-02-20,L
Z055,2025-02-21,H
Z055,2025-02-22,M
Z055,2025-02-23,M
Z055,2025-02-24,H
Z055,2025-02-25,L
Z055,2025-02-26,M
Z055,2025-02-27,L
Z055,2025-02-28,M
Z055,2025-03-01,L
Z055,2025-03-02,H
Z055,2025-03-03,L
Z055,2025-03-04,M
Z055,2025-03-05,L
Z055,2025-03-06,
Z055,2025-03-07,M
Z055,2025-03-08,L
Z055,2025-03-09,H
Z055,2025-03-10,L
Z055,2025-03-11,M
Z055,2025-03-12,H
Z055,2025-03-13,M
Z055,2025-03-14,M
Z055,2025-03-15,M
Z055,2025-03-16,H
Z055,2025-03-17,L
Z055,2025-03-18,M
Z055,2025-03-19,L
Z055,2025-03-20,H
Z055,2025-03-21,H
Z055,2025-03-22,M
Z055,2025-03-23,L
Z055,2025-03-24,M
Z055,2025-03-25,M
Z055,2025-03-26,M
Z055,2025-03-27,L
Z055,2025-03-28,L
Z055,2025-03-29,H
Z055,2025-03-30,H
Z055,2025-03-31,M
Z056,2025-01-01,M
Z056,2025-01-02,L
Z056,2025-01-03,M
Z056,2025-01-04,M
Z056,2025-01-05,M
Z056,2025-01-06,L
Z056,2025-01-07,M
Z056,2025-01-08,L
Z056,2025-01-09,L
Z056,2025-01-10,L
Z056,2025-01-11,L
Z056,2025-01-12,L
Z056,2025-01-13,H
Z056,2025-01-14,
Z056,2025-01-15,H
Z056,2025-01-16,
Z056,2025-01-17,M
Z056,2025-01-18,L
Z056,2025-01-19,L
Z056,2025-01-20,L
Z056,2025-01-21,M
Z056,2025-01-22,M
Z056,2025-01-23,L
Z056,2025-01-24,L
Z056,2025-01-25,L
Z056,2025-01-26,L
Z056,2025-01-27,M
Z056,2025-01-28,M
Z056,2025-01-29,
Z056,2025-01-30,L
Z056,2025-01-31,M
Z056,2025-02-01,L
Z056,2025-02-02,L
Z056,2025-02-03,H
Z056,2025-02-04,M
Z056,2025-02-05,H
Z056,2025-02-06,H
Z056,2025-02-07,L
Z056,2025-02-08,M
Z056,2025-02-09,L
Z056,2025-02-10,L
Z056,2025-02-11,M
Z056,2025-02-12,
Z056,2025-02-13,H
Z056,2025-02-14,L
Z056,2025-02-15,L
Z056,2025-02-16,L
Z056,2025-02-17,M
Z056,2025-02-18,L
Z056,2025-02-19,L
Z056,2025-02-20,L
Z056,2025-02-21,M
Z056,2025-02-22,L
Z056,2025-02-23,L
Z056,2025-02-24,L
Z056,2025-02-25,H
Z056,2025-02-26,L
Z056,2025-02-27,L
Z056,2025-02-28,L
Z056,2025-03-01,L
Z056,2025-03-02,H
Z056,2025-03-03,M
Z056,2025-03-04,
Z056,2025-03-05,H
Z056,2025-03-06,
Z056,2025-03-07,M
Z056,2025-03-08,M
Z056,2025-03-09,L
Z056,2025-03-10,L
Z056,2025-03-11,M
Z056,2025-03-12,L
Z056,2025-03-13,M
Z056,2025-03-14,M
Z056,2025-03-15,H
Z056,2025-03-16,M
Z056,2025-03-17,M
Z056,2025-03-18,M
Z056,2025-03-19,
Z056,2025-03-20,H
Z056,2025-03-21,M
Z056,2025-03-22,M
Z056,2025-03-23,M
Z056,2025-03-24,L
Z056,2025-03-25,L
Z056,2025-03-26,L
Z056,2025-03-27,M
Z056,2025-03-28,H
Z056,2025-03-29,M
Z056,2025-03-30,M
Z056,2025-03-31,M
Z057,2025-01-01,H
Z057,2025-01-02,L
Z057,2025-01-03,L
Z057,2025-01-04,L
Z057,2025-01-05,H
Z057,2025-01-06,
Z057,2025-01-07,H
Z057,2025-01-08,H
Z057,2025-01-09,L
Z057,2025-01-10,
Z057,2025-01-11,L
Z057,2025-01-12,L
Z057,2025-01-13,L
Z057,2025-01-14,M
Z057,2025-01-15,M
Z057,2025-01-16,M
Z057,2025-01-17,M
Z057,2025-01-18,H
Z057,2025-01-19,L
Z057,2025-01-20,M
Z057,2025-01-21,L
Z057,2025-01-22,M
Z057,2025-01-23,L
Z057,2025-01-24,M
Z057,2025-01-25,
Z057,2025-01-26,M
Z057,2025-01-27,M
Z057,2025-01-28,L
Z057,2025-01-29,L
Z057,2025-01-30,L
Z057,2025-01-31,H
Z057,2025-02-01,L
Z057,2025-02-02,M
Z057,2025-02-03,M
Z057,2025-02-04,M
Z057,2025-02-05,
Z057,2025-02-06,H
Z057,2025-02-07,L
Z057,2025-02-08,L
Z057,2025-02-09,M
Z057,2025-02-10,M
Z057,2025-02-11,L
Z057,2025-02-12,L
Z057,2025-02-13,
Z057,2025-02-14,
Z057,2025-02-15,H
Z057,2025-02-16,L
Z057,2025-02-17,H
Z057,2025-02-18,H
Z057,2025-02-19,L
Z057,2025-02-20,M
Z057,2025-02-21,L
Z057,2025-02-22,L
Z057,2025-02-23,H
Z057,2025-02-24,
Z057,2025-02-25,
Z057,2025-02-26,L
Z057,2025-02-27,H
Z057,2025-02-28,L
Z057,2025-03-01,H
Z057,2025-03-02,M
Z057,2025-03-03,M
Z057,2025-03-04,L
Z057,2025-03-05,L
Z057,2025-03-06,M
Z057,2025-03-07,
Z057,2025-03-08,M
Z057,2025-03-09,L
Z057,2025-03-10,L
Z057,2025-03-11,H
Z057,2025-03-12,M
Z057,2025-03-13,H
Z057,2025-03-14,M
Z057,2025-03-15,M
Z057,2025-03-16,M
Z057,2025-03-17,M
Z057,2025-03-18,L
Z057,2025-03-19,L
Z057,2025-03-20,H
Z057,2025-03-21,L
Z057,2025-03-22,L
Z057,2025-03-23,M
Z057,2025-03-24,
Z057,2025-03-25,L
Z057,2025-03-26,L
Z057,2025-03-27,M
Z057,2025-03-28,M
Z057,2025-03-29,M
Z057,2025-03-30,L
Z057,2025-03-31,L
Z058,2025-01-01,M
Z058,2025-01-02,L
Z058,2025-01-03,M
Z058,2025-01-04,
Z058,2025-01-05,L
Z058,2025-01-06,L
Z058,2025-01-07,
Z058,2025-01-08,
Z058,2025-01-09,H
Z058,2025-01-10,L
Z058,2025-01-11,M
Z058,2025-01-12,L
Z058,2025-01-13,M
Z058,2025-01-14,
Z058,2025-01-15,L
Z058,2025-01-16,H
Z058,2025-01-17,
Z058,2025-01-18,M
Z058,2025-01-19,M
Z058,2025-01-20,M
Z058,2025-01-21,L
Z058,2025-01-22,
Z058,2025-01-23,M
Z058,2025-01-24,H
Z058,2025-01-25,L
Z058,2025-01-26,M
Z058,2025-01-27,M
Z058,2025-01-28,H
Z058,2025-01-29,M
Z058,2025-01-30,M
Z058,2025-01-31,M
Z058,2025-02-01,
Z058,2025-02-02,
Z058,2025-02-03,M
Z058,2025-02-04,L
Z058,2025-02-05,M
Z058,2025-02-06,M
Z058,2025-02-07,L
Z058,2025-02-08,L
Z058,2025-02-09,L
Z058,2025-02-10,L
Z058,2025-02-11,L
Z058,2025-02-12,L
Z058,2025-02-13,L
Z058,2025-02-14,L
Z058,2025-02-15,L
Z058,2025-02-16,M
Z058,2025-02-17,L
Z058,2025-02-18,H
Z058,2025-02-19,L
Z058,2025-02-20,H
Z058,2025-02-21,M
Z058,2025-02-22,L
Z058,2025-02-23,L
Z058,2025-02-24,M
Z058,2025-02-25,
Z058,2025-02-26,H
Z058,2025-02-27,L
Z058,2025-02-28,H
Z058,2025-03-01,M
Z058,2025-03-02,M
Z058,2025-03-03,M
Z058,2025-03-04,
Z058,2025-03-05,M
Z058,2025-03-06,M
Z058,2025-03-07,H
Z058,2025-03-08,L
Z058,2025-03-09,M
Z058,2025-03-10,H
Z058,2025-03-11,M
Z058,2025-03-12,L
Z058,2025-03-13,M
Z058,2025-03-14,M
Z058,2025-03-15,M
Z058,2025-03-16,L
Z058,2025-03-17,H
Z058,2025-03-18,L
Z058,2025-03-19,L
Z058,2025-03-20,L
Z058,2025-03-21,M
Z058,2025-03-22,L
Z058,2025-03-23,H
Z058,2025-03-24,L
Z058,2025-03-25,H
Z058,2025-03-26,M
Z058,2025-03-27,M
Z058,2025-03-28,M
Z058,2025-03-29,H
Z058,2025-03-30,H
Z058,2025-03-31,H
Z059,2025-01-01,H
Z059,2025-01-02,L
Z059,2025-01-03,M
Z059,2025-01-04,M
Z059,2025-01-05,M
Z059,2025-01-06,M
Z059,2025-01-07,M
Z059,2025-01-08,M
Z059,2025-01-09,L
Z059,2025-01-10,H
Z059,2025-01-11,
Z059,2025-01-12,M
Z059,2025-01-13,
Z059,2025-01-14,L
Z059,2025-01-15,M
Z059,2025-01-16,
Z059,2025-01-17,M
Z059,2025-01-18,H
Z059,2025-01-19,M
Z059,2025-01-20,L
Z059,2025-01-21,M
Z059,2025-01-22,M
Z059,2025-01-23,L
Z059,2025-01-24,L
Z059,2025-01-25,M
Z059,2025-01-26,L
Z059,2025-01-27,L
Z059,2025-01-28,H
Z059,2025-01-29,H
Z059,2025-01-30,L
Z059,2025-01-31,H
Z059,2025-02-01,M
Z059,2025-02-02,H
Z059,2025-02-03,M
Z059,2025-02-04,L
Z059,2025-02-05,H
Z059,2025-02-06,H
Z059,2025-02-07,H
Z059,2025-02-08,L
Z059,2025-02-09,L
Z059,2025-02-10,H
Z059,2025-02-11,M
Z059,2025-02-12,H
Z059,2025-02-13,H
Z059,2025-02-14,L
Z059,2025-02-15,L
Z059,2025-02-16,M
Z059,2025-02-17,M
Z059,2025-02-18,L
Z059,2025-02-19,M
Z059,2025-02-20,M
Z059,2025-02-21,L
Z059,2025-02-22,L
Z059,2025-02-23,L
Z059,2025-02-24,L
Z059,2025-02-25,L
Z059,2025-02-26,L
Z059,2025-02-27,
Z059,2025-02-28,L
Z059,2025-03-01,H
Z059,2025-03-02,L
Z059,2025-03-03,L
Z059,2025-03-04,M
Z059,2025-03-05,H
Z059,2025-03-06,H
Z059,2025-03-07,L
Z059,2025-03-08,L
Z059,2025-03-09,L
Z059,2025-03-10,M
Z059,2025-03-11,H
Z059,2025-03-12,L
Z059,2025-03-13,L
Z059,2025-03-14,M
Z059,2025-03-15,L
Z059,2025-03-16,L
Z059,2025-03-17,M
Z059,2025-03-18,L
Z059,2025-03-19,M
Z059,2025-03-20,L
Z059,2025-03-21,L
Z059,2025-03-22,M
Z059,2025-03-23,M
Z059,2025-03-24,M
Z059,2025-03-25,L
Z059,2025-03-26,M
Z059,2025-03-27,H
Z059,2025-03-28,
Z059,2025-03-29,M
Z059,2025-03-30,L
Z059,2025-03-31,L
Z060,2025-01-01,M
Z060,2025-01-02,H
Z060,2025-01-03,L
Z060,2025-01-04,H
Z060,2025-01-05,M
Z060,2025-01-06,M
Z060,2025-01-07,M
Z060,2025-01-08,L
Z060,2025-01-09,M
Z060,2025-01-10,H
Z060,2025-01-11,L
Z060,2025-01-12,M
Z060,2025-01-13,L
Z060,2025-01-14,M
Z060,2025-01-15,L
Z060,2025-01-16,M
Z060,2025-01-17,L
Z060,2025-01-18,M
Z060,2025-01-19,L
Z060,2025-01-20,L
Z060,2025-01-21,L
Z060,2025-01-22,L
Z060,2025-01-23,L
Z060,2025-01-24,L
Z060,2025-01-25,L
Z060,2025-01-26,L
Z060,2025-01-27,L
Z060,2025-01-28,
Z060,2025-01-29,H
Z060,2025-01-30,H
Z060,2025-01-31,L
Z060,2025-02-01,M
Z060,2025-02-02,H
Z060,2025-02-03,M
Z060,2025-02-04,L
Z060,2025-02-05,M
Z060,2025-02-06,H
Z060,2025-02-07,M
Z060,2025-02-08,M
Z060,2025-02-09,M
Z060,2025-02-10,M
Z060,2025-02-11,L
Z060,2025-02-12,M
Z060,2025-02-13,L
Z060,2025-02-14,M
Z060,2025-02-15,L
Z060,2025-02-16,H
Z060,2025-02-17,M
Z060,2025-02-18,H
Z060,2025-02-19,M
Z060,2025-02-20,
Z060,2025-02-21,L
Z060,2025-02-22,H
Z060,2025-02-23,
Z060,2025-02-24,M
Z060,2025-02-25,H
Z060,2025-02-26,
Z060,2025-02-27,L
Z060,2025-02-28,L
Z060,2025-03-01,L
Z060,2025-03-02,
Z060,2025-03-03,L
Z060,2025-03-04,H
Z060,2025-03-05,H
Z060,2025-03-06,H
